addrcode,predicted,actual
100101,72.1194510105472,61.1396429444852
100102,66.7489204634923,37.9768686345589
100103,58.4161319961687,64.6678424456203
100104,73.9881955007741,75.7796560769456
100105,74.1548345268908,54.8780487804878
100106,74.7776033136652,63.5593220338984
100107,65.0192102175178,66.9423114786375
100108,62.8797938779127,85.3374709076803
100109,72.5688539136703,84.1167738743196
100110,57.7444800641159,60.1719197707735
100111,70.3907737603227,61.2848689771766
100112,78.2659386538522,63.6729222520107
100201,70.0556539137448,106.779418088004
100202,78.4158940665415,67.2413793103449
100203,73.2706715006752,94.2996397541853
100204,74.5595543975036,92.28740936058
100301,70.7663983117995,70.7251327764285
100302,68.9438388207219,93.5307872174591
100303,68.1184562599158,48.7362575087839
100304,69.3931336709789,53.3873343151694
100305,73.2547922998897,61.2763413540577
100306,68.9877796930593,53.344040380865
100307,68.1492035701697,52.1529820807703
100401,64.830847022866,63.6302746148694
100402,80.7617228300876,36.3188673437981
100403,70.8362577352424,44.9017773620206
100404,80.1257131763931,99.9310820124052
100405,63.2341343945367,70.8241353936718
100502,83.0212156580341,72.2514726580826
100508,82.5784998275336,46.0421649299885
100601,92.2266073695405,100.202643062272
100608,92.4778073947334,133.470679125892
100701,83.3485218607897,63.4381195128858
100702,76.2909369210366,85.268267086449
100703,71.4635235623231,138.636738735765
100704,72.4086291502778,59.1553924522101
100801,90.827378118786,84.0968997113091
100802,94.3161637539086,72.662462297779
100803,86.9466011910047,80.5547058223718
100804,66.3602365029023,61.2046181666435
100805,69.7344417803543,56.739551619153
101001,82.3489715092117,72.2401675971888
101002,69.0607893262324,79.8826582421302
101102,67.1427045378583,62.2471675299668
101103,75.0991541797964,55.5447910611639
101104,71.4696183402139,70.8980418636057
101105,69.7200679928353,37.0762711864407
101106,68.4528890474923,47.6847785167524
101203,77.8779928109148,73.0656978998714
101204,70.2280197250232,88.3016646499002
101301,72.4107166841954,48.1770833333333
101302,84.7829914076181,68.4708183893055
101303,57.0704043138134,59.4635627530365
101401,78.3220914723071,95.2816842806025
101501,79.0581433316702,66.3811563169165
101502,64.3281284486888,42.5431340108721
101503,71.3767930519868,75.3321462813314
101504,76.8657070009981,228.444236176195
101505,66.1494811769755,64.6026328620185
101506,74.7621389358331,61.20020400068
101507,61.0499284729457,45.7278877474317
101601,63.4147037197125,91.9474175705767
101602,68.5211664643089,75.4178556869141
101701,89.5058027322178,152.874841168996
101702,80.1919873256515,75.6332082551595
101704,98.1939493172278,93.196405648267
101801,56.809957090369,67.3154313309432
101802,72.5691310381007,83.7081459270365
101803,71.1741916085727,68.8475007959249
101804,66.8402483775479,54.0172015942942
101901,91.9350642646744,50.656660412758
101902,79.4553561507863,89.9251949705554
101904,71.8481629742211,85.2293246659444
101905,70.8250444031939,62.255608149825
101907,67.4526349287815,52.0788867070776
102004,71.6833652027478,75.0660581311555
102005,77.7379578705695,77.1152719084488
102006,71.910618380698,113.552728419725
102007,83.4117264955017,76.2968970592653
102009,81.4082850738861,107.204944948812
102105,69.7222674509868,69.9631772751184
102107,71.3497149909463,62.8982059345924
102201,79.1163045621238,62.6695104931933
102202,72.6126714800102,55.8243394119836
102206,75.3055172769402,64.6420295157946
102207,79.710503963846,94.16592140565
102208,75.7204744085226,77.4021352313168
102209,75.6588409364641,75.5817808128356
102210,73.5435827101502,59.8434862666871
102302,73.3963140477029,47.0567344402024
102303,72.5778448551099,46.6041786668063
102401,77.4391373385936,104.129263913824
102402,74.8704374767611,76.4630328329453
102501,82.4662193246537,135.056756980694
102502,67.8227514437742,101.762027321323
102503,76.3750302885812,99.8476010300068
102504,70.117756450769,109.274527594777
102601,91.7351006990875,99.8660923156349
102701,85.2752009226045,99.8823225510175
102801,86.4289690039328,43.2562935392199
102802,77.0516040930737,63.1199278629395
102803,74.4104339171199,64.5883130753191
102902,88.3953123090679,31.1526479750779
103001,85.242967814806,135.932056740818
103002,82.3572081590636,60.3040119611264
103003,91.2976615716068,103.717395769152
103004,80.5637191773427,118.345093008339
103005,75.0243782113799,101.60739568585
103101,69.477518674457,83.8886711093689
103102,71.2150801208085,51.0015522211546
103103,87.5479319711659,76.7013145018382
103201,74.6864838982372,94.737095531587
103203,75.1406996325249,61.3758417867189
103301,69.8411450567539,87.0582120582121
103302,84.502912849528,82.1482201218974
103303,78.7356513436077,57.9869635147719
103401,84.6057114197935,108.920650566782
103501,82.0619263435991,70.0847412460694
103502,76.4632494875326,56.2176748369687
103503,86.7779158111143,75.7458306571283
103504,83.2008592417686,106.169702103628
103602,78.230092950883,77.5008752665584
103604,86.4071958507118,37.1833321142077
103605,70.6471856659062,20.8055925432756
103701,64.7575626199163,72.5156391024245
103702,77.2763851176165,91.743119266055
103703,57.3843490097295,73.4303422258152
103704,74.2401612414768,91.3854027050079
103801,93.8172573719537,117.636975294092
103802,89.2781657850593,74.831899356518
103901,73.0280061371357,153.274500696702
103902,80.5092643724383,85.9738699504431
103903,80.1349066776686,171.789436495319
104001,89.1134272656654,134.912383029442
104003,71.6626413272764,54.3937211266206
104004,67.2133896985418,56.7031959983199
104101,83.3478240104676,68.5214339174646
104102,82.6960777912911,70.1217341781163
104201,75.5907136185896,36.7614322966355
104202,68.4765582544627,33.5142920452028
104203,73.3444313846356,43.7802813612749
104301,76.9929812385522,84.2905184085251
104302,90.3869772351998,22.7937468482098
104401,77.3137154126319,99.1766861089469
104501,102.08427149366,244.974874371859
104502,120.934697345541,57.1198712791633
104503,65.0625192911205,72.7553141554348
104504,98.4983541326581,72.9150506416081
104601,71.6367438814364,53.9601243826596
104602,68.7844487854561,45.6033676333022
104603,78.7861211242191,50.4021050290924
104604,71.2184461818245,68.4237202230107
104605,68.212777789314,49.408320117116
104701,71.007955061108,67.8091346728536
104801,71.4039511419871,72.0824304603547
104802,72.3716862694437,45.2267670097871
104901,76.156106159082,63.6160305063617
104902,75.7142035091352,47.7194038837875
105001,81.2075832022644,90.4457885304659
